target_id,concept,held_out,multi_step,search_budget_label,coverage_classification,input_composition_maturity,result,failure_taxonomy,result_count,honest_zero,requested_evidence_failure_count,execution_node_cache,document_hash,terminal_provider,message
atlas_scale_pass_tempo_controlled_pass_a_v0,pass_tempo,True,False,max_depth=4.max_branching=6,supported,handwired,compiler_reachable,,20,False,0,"{'enabled': True, 'hits': 14, 'local_hits': 0, 'shared_hits': 14, 'misses': 0, 'disabled': 0, 'bypassed': 0}",3623eb0250544f56ed8fc0fdeb9426d00640486a7b00f8b9abc9edd149c4fc4c,controlled_pass_episode,Bounded backward search discovered a reusable executable plan from the typed target contract.
atlas_scale_pass_tempo_controlled_pass_b_v0,pass_tempo,True,False,max_depth=4.max_branching=6,supported,handwired,compiler_reachable,,20,False,0,"{'enabled': True, 'hits': 14, 'local_hits': 0, 'shared_hits': 14, 'misses': 0, 'disabled': 0, 'bypassed': 0}",133ae6f88a140060232261c0a15e6cd674ecfadeb3277f3a525c23faf6271141,controlled_pass_episode,Bounded backward search discovered a reusable executable plan from the typed target contract.
atlas_scale_possession_distance_advanced_distance_a_v0,possession_distance_advanced,True,False,max_depth=4.max_branching=6,supported,handwired,compiler_reachable,,20,False,0,"{'enabled': True, 'hits': 16, 'local_hits': 0, 'shared_hits': 16, 'misses': 12, 'disabled': 0, 'bypassed': 0}",507b37612172211cc443ac3d2ca7a32c87ad3c63856755bdd9759e364cc7a355,pairwise_distance,Bounded backward search discovered a reusable executable plan from the typed target contract.
atlas_scale_possession_distance_advanced_distance_b_v0,possession_distance_advanced,True,False,max_depth=4.max_branching=6,supported,handwired,compiler_reachable,,20,False,0,"{'enabled': True, 'hits': 14, 'local_hits': 0, 'shared_hits': 14, 'misses': 14, 'disabled': 0, 'bypassed': 0}",c6b71f85246eab121177c280e1ce6ba9e53c4a6c9c54a740a8d0b8e6eaa37f2e,pairwise_distance,Bounded backward search discovered a reusable executable plan from the typed target contract.
atlas_scale_receive_behind_unit_line_a_v0,receive_behind_unit,True,False,max_depth=4.max_branching=6,supported,handwired,compiler_reachable,,20,False,0,"{'enabled': True, 'hits': 14, 'local_hits': 0, 'shared_hits': 14, 'misses': 14, 'disabled': 0, 'bypassed': 0}",4ad4bba4cbce2acc22943d9ce44067057519bee7a6ab0ddc1999695359b18be0,multi_line_model,Bounded backward search discovered a reusable executable plan from the typed target contract.
atlas_scale_receive_behind_unit_line_b_v0,receive_behind_unit,True,False,max_depth=4.max_branching=6,supported,handwired,compiler_reachable,,20,False,0,"{'enabled': True, 'hits': 14, 'local_hits': 0, 'shared_hits': 14, 'misses': 14, 'disabled': 0, 'bypassed': 0}",fa65891369dd365060779472515cd86c9405c65f9f2587df169fb655a939d186,defensive_line_model,Bounded backward search discovered a reusable executable plan from the typed target contract.
atlas_scale_local_attacker_count_local_number_a_v0,local_attacker_count,True,False,max_depth=4.max_branching=6,supported,handwired,compiler_reachable,,20,False,0,"{'enabled': True, 'hits': 14, 'local_hits': 0, 'shared_hits': 14, 'misses': 14, 'disabled': 0, 'bypassed': 0}",ecbda5bdac558bd8dc7f7e9b932ed8754806be5851ae83b46da90f18318d6b3d,local_number_relation,Bounded backward search discovered a reusable executable plan from the typed target contract.
atlas_scale_local_attacker_count_local_number_b_v0,local_attacker_count,True,False,max_depth=4.max_branching=6,supported,handwired,compiler_reachable,,20,False,0,"{'enabled': True, 'hits': 14, 'local_hits': 0, 'shared_hits': 14, 'misses': 14, 'disabled': 0, 'bypassed': 0}",1a53f747392514c0a7cf10a407606438fd90696c941ec0533ab527ff193ace40,local_number_relation,Bounded backward search discovered a reusable executable plan from the typed target contract.
atlas_scale_one_touch_distribution_candidate_pass_chain_a_v0,one_touch_distribution_candidate,True,True,max_depth=4.max_branching=6,supported,handwired,compiler_reachable,,20,False,0,"{'enabled': True, 'hits': 21, 'local_hits': 0, 'shared_hits': 21, 'misses': 21, 'disabled': 0, 'bypassed': 0}",d36888fac8152cb192c4141d1613f618b0b25e2a000a8320d8726647a54c0582,pass_chain_episode,Bounded backward search discovered a reusable executable plan from the typed target contract.
atlas_scale_one_touch_distribution_candidate_pass_chain_b_v0,one_touch_distribution_candidate,True,True,max_depth=4.max_branching=6,supported,handwired,compiler_reachable,,20,False,0,"{'enabled': True, 'hits': 20, 'local_hits': 0, 'shared_hits': 20, 'misses': 22, 'disabled': 0, 'bypassed': 0}",b4cf8d178d5a21bdb9afef37658304aa84df798015317a5243e4334294ff8d91,pass_chain_episode,Bounded backward search discovered a reusable executable plan from the typed target contract.
atlas_scale_receive_under_pressure_pressure_a_v0,receive_under_pressure,True,False,max_depth=4.max_branching=6,supported,handwired,compiler_reachable,,20,False,0,"{'enabled': True, 'hits': 14, 'local_hits': 0, 'shared_hits': 14, 'misses': 14, 'disabled': 0, 'bypassed': 0}",cfab7428cd7131970fcf8f0e26842072dbf7656db842b76445746a693bca1007,pressure_on_carrier,Bounded backward search discovered a reusable executable plan from the typed target contract.
atlas_scale_receive_under_pressure_pressure_b_v0,receive_under_pressure,True,False,max_depth=4.max_branching=6,supported,handwired,compiler_reachable,,20,False,0,"{'enabled': True, 'hits': 14, 'local_hits': 0, 'shared_hits': 14, 'misses': 14, 'disabled': 0, 'bypassed': 0}",98ba77674fce97826ce939f2b597f9cc57a721ef6b55e63b4ff37954171124eb,pressure_on_carrier,Bounded backward search discovered a reusable executable plan from the typed target contract.
atlas_scale_one_v_one_isolation_support_a_v0,one_v_one_isolation,True,False,max_depth=4.max_branching=6,supported,handwired,compiler_reachable,,20,False,0,"{'enabled': True, 'hits': 14, 'local_hits': 0, 'shared_hits': 14, 'misses': 14, 'disabled': 0, 'bypassed': 0}",eebf758eee4fafc3da004cfc7f152e38adf91dc9768f7c3ef888304e3b92475e,support_arrival_relation,Bounded backward search discovered a reusable executable plan from the typed target contract.
atlas_scale_one_v_one_isolation_support_b_v0,one_v_one_isolation,True,False,max_depth=4.max_branching=6,supported,handwired,compiler_reachable,,20,False,0,"{'enabled': True, 'hits': 14, 'local_hits': 0, 'shared_hits': 14, 'misses': 14, 'disabled': 0, 'bypassed': 0}",bf60afa0e1bf7b1cf08cd7784761bd8b93946a2d030075e21f1609dfe5ad9c54,support_arrival_relation,Bounded backward search discovered a reusable executable plan from the typed target contract.
atlas_scale_switch_frequency_switch_a_v0,switch_frequency,True,False,max_depth=4.max_branching=6,supported,handwired,compiler_reachable,,0,True,0,"{'enabled': True, 'hits': 17, 'local_hits': 0, 'shared_hits': 17, 'misses': 11, 'disabled': 0, 'bypassed': 0}",b0e45936b3bedbcd4babaf3016ca28949a91821035619d8a20e0a70b5d14bbc6,switch_of_play,Bounded backward search discovered a reusable executable plan from the typed target contract.
atlas_scale_switch_frequency_switch_b_v0,switch_frequency,True,False,max_depth=4.max_branching=6,supported,handwired,compiler_reachable,,0,True,0,"{'enabled': True, 'hits': 15, 'local_hits': 0, 'shared_hits': 15, 'misses': 13, 'disabled': 0, 'bypassed': 0}",6d6abe3626eb1e9c0eb7da6d66f4fea0eeecf6974e2650879fed21a3106cf043,switch_of_play,Bounded backward search discovered a reusable executable plan from the typed target contract.
atlas_scale_time_to_location_time_to_arrival_a_v0,time_to_location,True,False,max_depth=4.max_branching=6,supported,handwired,compiler_reachable,,20,False,0,"{'enabled': True, 'hits': 14, 'local_hits': 0, 'shared_hits': 14, 'misses': 14, 'disabled': 0, 'bypassed': 0}",da89c81911ebb0ef02f886b11895ce3cf5071945dda39818e6fa614a08668904,time_to_arrival,Bounded backward search discovered a reusable executable plan from the typed target contract.
atlas_scale_time_to_location_time_to_arrival_b_v0,time_to_location,True,False,max_depth=4.max_branching=6,supported,handwired,compiler_reachable,,20,False,0,"{'enabled': True, 'hits': 17, 'local_hits': 0, 'shared_hits': 17, 'misses': 11, 'disabled': 0, 'bypassed': 0}",c7c0812fa7161c7d74b19ec1bf57ab8b733e98e5ba56ff1cce00194bab6c1317,time_to_arrival,Bounded backward search discovered a reusable executable plan from the typed target contract.
atlas_scale_first_action_after_regain_transition_a_v0,first_action_after_regain,True,False,max_depth=4.max_branching=6,supported,handwired,compiler_reachable,,20,False,0,"{'enabled': True, 'hits': 0, 'local_hits': 0, 'shared_hits': 0, 'misses': 14, 'disabled': 0, 'bypassed': 0}",b79a2a5543eda960878d62d0e408a9840740756f616b56b15e714f4b2d263b89,transition_anchor,Bounded backward search discovered a reusable executable plan from the typed target contract.
atlas_scale_first_action_after_regain_transition_b_v0,first_action_after_regain,True,False,max_depth=4.max_branching=6,supported,handwired,compiler_reachable,,20,False,0,"{'enabled': True, 'hits': 0, 'local_hits': 0, 'shared_hits': 0, 'misses': 14, 'disabled': 0, 'bypassed': 0}",f75394a7b9df9a32b0ab17f77067594cad9229ce009eb92a3b63d169aaae43c1,transition_anchor,Bounded backward search discovered a reusable executable plan from the typed target contract.
atlas_scale_possession_retained_for_transition_outcome_a_v0,possession_retained_for,True,False,max_depth=4.max_branching=6,supported,handwired,compiler_reachable,,20,False,0,"{'enabled': True, 'hits': 14, 'local_hits': 0, 'shared_hits': 14, 'misses': 14, 'disabled': 0, 'bypassed': 0}",a20f62b241f51bf01ef8cdc14eedb6bda15cced7d0a182ed350e979cbb19e68f,outcome_window,Bounded backward search discovered a reusable executable plan from the typed target contract.
atlas_scale_possession_retained_for_transition_outcome_b_v0,possession_retained_for,True,False,max_depth=4.max_branching=6,supported,handwired,compiler_reachable,,20,False,0,"{'enabled': True, 'hits': 14, 'local_hits': 0, 'shared_hits': 14, 'misses': 14, 'disabled': 0, 'bypassed': 0}",dcca9e9bcba9d2eda5641d24d308eb4e8ce23824fc28f579acb8090d28acec0c,outcome_window,Bounded backward search discovered a reusable executable plan from the typed target contract.
atlas_scale_arrive_in_region_episode_velocity_a_v0,arrive_in_region_episode,True,False,max_depth=4.max_branching=6,supported,handwired,compiler_reachable,,20,False,0,"{'enabled': True, 'hits': 14, 'local_hits': 0, 'shared_hits': 14, 'misses': 14, 'disabled': 0, 'bypassed': 0}",cb4721361b2b6c82333eb308b577ab0e0e7192fe97b462efd3b11eca909b21ae,velocity,Bounded backward search discovered a reusable executable plan from the typed target contract.
atlas_scale_arrive_in_region_episode_velocity_b_v0,arrive_in_region_episode,True,False,max_depth=4.max_branching=6,supported,handwired,compiler_reachable,,20,False,0,"{'enabled': True, 'hits': 14, 'local_hits': 0, 'shared_hits': 14, 'misses': 14, 'disabled': 0, 'bypassed': 0}",0abe73a6ccd9f8e5ad00881cde0844d6535bbf0ab47bd03d94408a19c0368e3e,velocity,Bounded backward search discovered a reusable executable plan from the typed target contract.
atlas_scale_restart_award_anchor_action_anchor_a_v0,restart_award_anchor,True,False,max_depth=4.max_branching=6,supported,handwired,compiler_reachable,,20,False,0,"{'enabled': True, 'hits': 14, 'local_hits': 0, 'shared_hits': 14, 'misses': 0, 'disabled': 0, 'bypassed': 0}",554395cdfacc3e4076d04d9d46b56d23054b51531203f0c5215ad85ed084f090,action_event_anchor,Bounded backward search discovered a reusable executable plan from the typed target contract.
atlas_scale_restart_award_anchor_action_anchor_b_v0,restart_award_anchor,True,False,max_depth=4.max_branching=6,supported,handwired,compiler_reachable,,20,False,0,"{'enabled': True, 'hits': 14, 'local_hits': 0, 'shared_hits': 14, 'misses': 0, 'disabled': 0, 'bypassed': 0}",bcd96b16c42fdcc588c78c95719f22507f69294e296e53735197f61891b22349,action_event_anchor,Bounded backward search discovered a reusable executable plan from the typed target contract.
atlas_scale_inside_outside_sequence_action_chain_a_v0,inside_outside_sequence,True,True,max_depth=4.max_branching=6,supported,handwired,compiler_reachable,,20,False,0,"{'enabled': True, 'hits': 28, 'local_hits': 0, 'shared_hits': 28, 'misses': 0, 'disabled': 0, 'bypassed': 0}",29aa4b9c5da6b73e4dfad8816a539e8b24b785e299ebaaa282c5742f4664052a,action_chain,Bounded backward search discovered a reusable executable plan from the typed target contract.
atlas_scale_inside_outside_sequence_action_chain_b_v0,inside_outside_sequence,True,True,max_depth=4.max_branching=6,supported,handwired,compiler_reachable,,20,False,0,"{'enabled': True, 'hits': 28, 'local_hits': 0, 'shared_hits': 28, 'misses': 0, 'disabled': 0, 'bypassed': 0}",33f4cbbee133219641059d5340f6237b0c39c3b2b141b8f00ac9a5272a476fb6,action_chain,Bounded backward search discovered a reusable executable plan from the typed target contract.
atlas_scale_carry_beyond_unit_carry_a_v0,carry_beyond_unit,True,False,max_depth=4.max_branching=6,supported,handwired,compiler_reachable,,20,False,0,"{'enabled': True, 'hits': 28, 'local_hits': 0, 'shared_hits': 28, 'misses': 0, 'disabled': 0, 'bypassed': 0}",1eb57fe8a294c76ee66a6913a03f0066e2f14e9cfe02ee33ace23a0d561dea6f,carry_episode,Bounded backward search discovered a reusable executable plan from the typed target contract.
atlas_scale_carry_beyond_unit_carry_b_v0,carry_beyond_unit,True,False,max_depth=4.max_branching=6,supported,handwired,compiler_reachable,,20,False,0,"{'enabled': True, 'hits': 28, 'local_hits': 0, 'shared_hits': 28, 'misses': 0, 'disabled': 0, 'bypassed': 0}",0e3b5c6be1eb0c25ee069bc961cf5462cfa320a9ce2f8c0d07da28804d72bfd1,carry_episode,Bounded backward search discovered a reusable executable plan from the typed target contract.
atlas_scale_carry_out_of_pressure_carry_pressure_change_a_v0,carry_out_of_pressure,True,True,max_depth=4.max_branching=6,supported,handwired,compiler_reachable,,2,False,0,"{'enabled': True, 'hits': 112, 'local_hits': 14, 'shared_hits': 98, 'misses': 0, 'disabled': 0, 'bypassed': 0}",2bf1e5757983293521f1803aedca61254d1e05b08fd9f55e863118c51f546a28,join_episode_sets,Bounded backward search discovered a reusable executable plan from the typed target contract.
atlas_scale_carry_out_of_pressure_carry_pressure_change_b_v0,carry_out_of_pressure,True,True,max_depth=4.max_branching=6,supported,handwired,compiler_reachable,,2,False,0,"{'enabled': True, 'hits': 112, 'local_hits': 14, 'shared_hits': 98, 'misses': 0, 'disabled': 0, 'bypassed': 0}",e2974eacf491fb94141a46465805b9fb9642bf7f30d4367467997ce3a67a4098,join_episode_sets,Bounded backward search discovered a reusable executable plan from the typed target contract.
atlas_scale_possession_width_compactness_a_v0,possession_width,True,False,max_depth=4.max_branching=6,supported,handwired,compiler_reachable,,20,False,0,"{'enabled': True, 'hits': 28, 'local_hits': 0, 'shared_hits': 28, 'misses': 0, 'disabled': 0, 'bypassed': 0}",57bf6a94c21e90a2ad246617a137ec51c2db8902e10ccf6e06ca7485aa3331f2,team_compactness,Bounded backward search discovered a reusable executable plan from the typed target contract.
atlas_scale_possession_width_compactness_b_v0,possession_width,True,False,max_depth=4.max_branching=6,supported,handwired,compiler_reachable,,20,False,0,"{'enabled': True, 'hits': 28, 'local_hits': 0, 'shared_hits': 28, 'misses': 0, 'disabled': 0, 'bypassed': 0}",9714922efaa1d044861bc60dcabffd66d12a1b5741bf7e468794c73a907c43b6,team_compactness,Bounded backward search discovered a reusable executable plan from the typed target contract.
atlas_scale_shape_change_after_compactness_change_a_v0,shape_change_after,True,True,max_depth=4.max_branching=6,supported,handwired,compiler_reachable,,20,False,0,"{'enabled': True, 'hits': 56, 'local_hits': 0, 'shared_hits': 56, 'misses': 0, 'disabled': 0, 'bypassed': 0}",e5952382a7791a79eed56bb1ad69143d98c1397e87cfd2bcbe63475271bee099,change_across_anchor,Bounded backward search discovered a reusable executable plan from the typed target contract.
atlas_scale_shape_change_after_compactness_change_b_v0,shape_change_after,True,True,max_depth=4.max_branching=6,supported,handwired,compiler_reachable,,20,False,0,"{'enabled': True, 'hits': 56, 'local_hits': 0, 'shared_hits': 56, 'misses': 0, 'disabled': 0, 'bypassed': 0}",7de6717e4d81752341345f3954cf3d34e689eda5267cab4ad9e4326cdd314fcc,change_across_anchor,Bounded backward search discovered a reusable executable plan from the typed target contract.
atlas_scale_possession_progression_rate_controlled_pass_a_v0,possession_progression_rate,True,False,max_depth=4.max_branching=6,supported,handwired,compiler_reachable,,20,False,0,"{'enabled': True, 'hits': 14, 'local_hits': 0, 'shared_hits': 14, 'misses': 0, 'disabled': 0, 'bypassed': 0}",2dcda73f23baa47eb9dde3d95cb87277570c0a3eabc500e4cc430751c0576761,controlled_pass_episode,Bounded backward search discovered a reusable executable plan from the typed target contract.
atlas_scale_possession_progression_rate_controlled_pass_b_v0,possession_progression_rate,True,False,max_depth=4.max_branching=6,supported,handwired,compiler_reachable,,20,False,0,"{'enabled': True, 'hits': 14, 'local_hits': 0, 'shared_hits': 14, 'misses': 0, 'disabled': 0, 'bypassed': 0}",fc8bb344e21c6ab7a8aae8e11605ecd8296ee99eb36c00c882378259b781f1aa,controlled_pass_episode,Bounded backward search discovered a reusable executable plan from the typed target contract.
atlas_scale_player_ball_proximity_distance_a_v0,player_ball_proximity,True,False,max_depth=4.max_branching=6,supported,handwired,compiler_reachable,,20,False,0,"{'enabled': True, 'hits': 28, 'local_hits': 0, 'shared_hits': 28, 'misses': 0, 'disabled': 0, 'bypassed': 0}",9821f81d5253bb94b5d4ed18af1ae513a5cfc01f0a66d9446a73e5984cdb2308,pairwise_distance,Bounded backward search discovered a reusable executable plan from the typed target contract.
atlas_scale_player_ball_proximity_distance_b_v0,player_ball_proximity,True,False,max_depth=4.max_branching=6,supported,handwired,compiler_reachable,,20,False,0,"{'enabled': True, 'hits': 28, 'local_hits': 0, 'shared_hits': 28, 'misses': 0, 'disabled': 0, 'bypassed': 0}",fb6719a07fde4d9a8d810639c4db0b8480c8c3b9c7651d2b997deb065628190c,pairwise_distance,Bounded backward search discovered a reusable executable plan from the typed target contract.
atlas_scale_last_defensive_line_line_a_v0,last_defensive_line,True,False,max_depth=4.max_branching=6,supported,handwired,compiler_reachable,,20,False,0,"{'enabled': True, 'hits': 28, 'local_hits': 0, 'shared_hits': 28, 'misses': 0, 'disabled': 0, 'bypassed': 0}",72aea2db0273f514878a0c8f4f26d18e0468f0d13161d4324bef3ca7c4df02b6,multi_line_model,Bounded backward search discovered a reusable executable plan from the typed target contract.
atlas_scale_last_defensive_line_line_b_v0,last_defensive_line,True,False,max_depth=4.max_branching=6,supported,handwired,compiler_reachable,,20,False,0,"{'enabled': True, 'hits': 28, 'local_hits': 0, 'shared_hits': 28, 'misses': 0, 'disabled': 0, 'bypassed': 0}",093314ded9e6ebdc5b9b64b37ee1fe53da7ab1cc5ac90931b277587e0ba26b0d,defensive_line_model,Bounded backward search discovered a reusable executable plan from the typed target contract.
atlas_scale_local_defender_count_local_number_a_v0,local_defender_count,True,False,max_depth=4.max_branching=6,supported,handwired,compiler_reachable,,20,False,0,"{'enabled': True, 'hits': 28, 'local_hits': 0, 'shared_hits': 28, 'misses': 0, 'disabled': 0, 'bypassed': 0}",a0aa7d190fe49a477ab2dc27505b7bf421f4c30fd6a484218ef2d317ce66ebab,local_number_relation,Bounded backward search discovered a reusable executable plan from the typed target contract.
atlas_scale_local_defender_count_local_number_b_v0,local_defender_count,True,False,max_depth=4.max_branching=6,supported,handwired,compiler_reachable,,20,False,0,"{'enabled': True, 'hits': 28, 'local_hits': 0, 'shared_hits': 28, 'misses': 0, 'disabled': 0, 'bypassed': 0}",30c7a2194ce0a4cfc312b8d8479d71c3a2bd2383600cad5de7ccd2c9cf3e2d9b,local_number_relation,Bounded backward search discovered a reusable executable plan from the typed target contract.
atlas_scale_back_pressure_candidate_pressure_a_v0,back_pressure_candidate,True,False,max_depth=4.max_branching=6,supported,handwired,compiler_reachable,,20,False,0,"{'enabled': True, 'hits': 28, 'local_hits': 0, 'shared_hits': 28, 'misses': 0, 'disabled': 0, 'bypassed': 0}",76bc0d04e35056d1eeb34a336c1202971cf039519ecf9fa85df107c6b88bb288,pressure_on_carrier,Bounded backward search discovered a reusable executable plan from the typed target contract.
atlas_scale_back_pressure_candidate_pressure_b_v0,back_pressure_candidate,True,False,max_depth=4.max_branching=6,supported,handwired,compiler_reachable,,20,False,0,"{'enabled': True, 'hits': 28, 'local_hits': 0, 'shared_hits': 28, 'misses': 0, 'disabled': 0, 'bypassed': 0}",dfbaec131ec9665ffbdbbd327832c2f20be9e8c9082c3fb3aa4597712a3243c7,pressure_on_carrier,Bounded backward search discovered a reusable executable plan from the typed target contract.
atlas_scale_receiver_isolation_candidate_support_a_v0,receiver_isolation_candidate,True,False,max_depth=4.max_branching=6,supported,handwired,compiler_reachable,,20,False,0,"{'enabled': True, 'hits': 28, 'local_hits': 0, 'shared_hits': 28, 'misses': 0, 'disabled': 0, 'bypassed': 0}",8e376d901471f51f334d3ec21136aec678b4f438a1ae248eb26efa600d01d618,support_arrival_relation,Bounded backward search discovered a reusable executable plan from the typed target contract.
atlas_scale_receiver_isolation_candidate_support_b_v0,receiver_isolation_candidate,True,False,max_depth=4.max_branching=6,supported,handwired,compiler_reachable,,20,False,0,"{'enabled': True, 'hits': 28, 'local_hits': 0, 'shared_hits': 28, 'misses': 0, 'disabled': 0, 'bypassed': 0}",9bf8908a6d768c13060be2a29dcedb4e8f7e7f20b70f3f118a156053f7520bbb,support_arrival_relation,Bounded backward search discovered a reusable executable plan from the typed target contract.
atlas_scale_switch_of_play_action_switch_a_v0,switch_of_play_action,True,False,max_depth=4.max_branching=6,supported,handwired,compiler_reachable,,0,True,0,"{'enabled': True, 'hits': 28, 'local_hits': 0, 'shared_hits': 28, 'misses': 0, 'disabled': 0, 'bypassed': 0}",ac01b832dad821fcf92ca24f7b99e608496df453bc796c71b0a2d0f527074d9b,switch_of_play,Bounded backward search discovered a reusable executable plan from the typed target contract.
atlas_scale_switch_of_play_action_switch_b_v0,switch_of_play_action,True,False,max_depth=4.max_branching=6,supported,handwired,compiler_reachable,,0,True,0,"{'enabled': True, 'hits': 28, 'local_hits': 0, 'shared_hits': 28, 'misses': 0, 'disabled': 0, 'bypassed': 0}",4d7ace8942fc8eb05a307becfc21c26b05afa13f1583d58888b2351bccf50ca0,switch_of_play,Bounded backward search discovered a reusable executable plan from the typed target contract.
atlas_scale_first_forward_action_after_regain_transition_a_v0,first_forward_action_after_regain,True,False,max_depth=4.max_branching=6,supported,handwired,compiler_reachable,,20,False,0,"{'enabled': True, 'hits': 14, 'local_hits': 0, 'shared_hits': 14, 'misses': 0, 'disabled': 0, 'bypassed': 0}",955755fa329736ae59e55098e749ff5066b715d7d5df4e2482d24e970cc21247,transition_anchor,Bounded backward search discovered a reusable executable plan from the typed target contract.
