target_id,concept,held_out,multi_step,search_budget_label,coverage_classification,input_composition_maturity,result,failure_taxonomy,result_count,honest_zero,requested_evidence_failure_count,execution_node_cache,document_hash,terminal_provider,message
atlas_scale_shape_change_after_compactness_change_a_v0,shape_change_after,True,True,max_depth=4.max_branching=6,supported,handwired,compiler_reachable,,20,False,0,"{'enabled': True, 'hits': 23, 'local_hits': 0, 'shared_hits': 23, 'misses': 33, 'disabled': 0, 'bypassed': 0}",e5952382a7791a79eed56bb1ad69143d98c1397e87cfd2bcbe63475271bee099,change_across_anchor,Bounded backward search discovered a reusable executable plan from the typed target contract.
atlas_scale_shape_change_after_compactness_change_b_v0,shape_change_after,True,True,max_depth=4.max_branching=6,supported,handwired,compiler_reachable,,20,False,0,"{'enabled': True, 'hits': 18, 'local_hits': 0, 'shared_hits': 18, 'misses': 38, 'disabled': 0, 'bypassed': 0}",7de6717e4d81752341345f3954cf3d34e689eda5267cab4ad9e4326cdd314fcc,change_across_anchor,Bounded backward search discovered a reusable executable plan from the typed target contract.
atlas_scale_possession_distance_advanced_distance_a_v0,possession_distance_advanced,True,False,max_depth=4.max_branching=6,supported,handwired,compiler_reachable,,20,False,0,"{'enabled': True, 'hits': 14, 'local_hits': 0, 'shared_hits': 14, 'misses': 14, 'disabled': 0, 'bypassed': 0}",507b37612172211cc443ac3d2ca7a32c87ad3c63856755bdd9759e364cc7a355,pairwise_distance,Bounded backward search discovered a reusable executable plan from the typed target contract.
atlas_scale_possession_distance_advanced_distance_b_v0,possession_distance_advanced,True,False,max_depth=4.max_branching=6,supported,handwired,compiler_reachable,,20,False,0,"{'enabled': True, 'hits': 14, 'local_hits': 0, 'shared_hits': 14, 'misses': 14, 'disabled': 0, 'bypassed': 0}",c6b71f85246eab121177c280e1ce6ba9e53c4a6c9c54a740a8d0b8e6eaa37f2e,pairwise_distance,Bounded backward search discovered a reusable executable plan from the typed target contract.
atlas_scale_unit_height_line_a_v0,unit_height,True,False,max_depth=4.max_branching=6,supported,handwired,compiler_reachable,,20,False,0,"{'enabled': True, 'hits': 14, 'local_hits': 0, 'shared_hits': 14, 'misses': 14, 'disabled': 0, 'bypassed': 0}",112de972af55ee6fa6c02c64bf16a5a30a3e6ac85831c9e48b77d345d0671feb,multi_line_model,Bounded backward search discovered a reusable executable plan from the typed target contract.
atlas_scale_unit_height_line_b_v0,unit_height,True,False,max_depth=4.max_branching=6,supported,handwired,compiler_reachable,,20,False,0,"{'enabled': True, 'hits': 14, 'local_hits': 0, 'shared_hits': 14, 'misses': 14, 'disabled': 0, 'bypassed': 0}",39c4dba500ba67a2b7eb0afa4f8ebc513c24456719f8fa71fafe6c77c0aa9a7c,defensive_line_model,Bounded backward search discovered a reusable executable plan from the typed target contract.
atlas_scale_local_defender_count_local_number_a_v0,local_defender_count,True,False,max_depth=4.max_branching=6,supported,handwired,compiler_reachable,,20,False,0,"{'enabled': True, 'hits': 14, 'local_hits': 0, 'shared_hits': 14, 'misses': 14, 'disabled': 0, 'bypassed': 0}",a0aa7d190fe49a477ab2dc27505b7bf421f4c30fd6a484218ef2d317ce66ebab,local_number_relation,Bounded backward search discovered a reusable executable plan from the typed target contract.
atlas_scale_local_defender_count_local_number_b_v0,local_defender_count,True,False,max_depth=4.max_branching=6,supported,handwired,compiler_reachable,,20,False,0,"{'enabled': True, 'hits': 14, 'local_hits': 0, 'shared_hits': 14, 'misses': 14, 'disabled': 0, 'bypassed': 0}",30c7a2194ce0a4cfc312b8d8479d71c3a2bd2383600cad5de7ccd2c9cf3e2d9b,local_number_relation,Bounded backward search discovered a reusable executable plan from the typed target contract.
atlas_scale_one_touch_distribution_candidate_pass_chain_a_v0,one_touch_distribution_candidate,True,True,max_depth=4.max_branching=6,supported,handwired,compiler_reachable,,20,False,0,"{'enabled': True, 'hits': 21, 'local_hits': 0, 'shared_hits': 21, 'misses': 21, 'disabled': 0, 'bypassed': 0}",d36888fac8152cb192c4141d1613f618b0b25e2a000a8320d8726647a54c0582,pass_chain_episode,Bounded backward search discovered a reusable executable plan from the typed target contract.
atlas_scale_one_touch_distribution_candidate_pass_chain_b_v0,one_touch_distribution_candidate,True,True,max_depth=4.max_branching=6,supported,handwired,compiler_reachable,,20,False,0,"{'enabled': True, 'hits': 20, 'local_hits': 0, 'shared_hits': 20, 'misses': 22, 'disabled': 0, 'bypassed': 0}",b4cf8d178d5a21bdb9afef37658304aa84df798015317a5243e4334294ff8d91,pass_chain_episode,Bounded backward search discovered a reusable executable plan from the typed target contract.
atlas_scale_defender_arrival_time_pressure_a_v0,defender_arrival_time,True,False,max_depth=4.max_branching=6,supported,handwired,compiler_reachable,,20,False,0,"{'enabled': True, 'hits': 14, 'local_hits': 0, 'shared_hits': 14, 'misses': 14, 'disabled': 0, 'bypassed': 0}",4bcacfa929e9452b3aa13dfcd198f6cfe441802dd48295a0911ce7a9dc96b766,pressure_on_carrier,Bounded backward search discovered a reusable executable plan from the typed target contract.
atlas_scale_defender_arrival_time_pressure_b_v0,defender_arrival_time,True,False,max_depth=4.max_branching=6,supported,handwired,compiler_reachable,,20,False,0,"{'enabled': True, 'hits': 14, 'local_hits': 0, 'shared_hits': 14, 'misses': 14, 'disabled': 0, 'bypassed': 0}",d55215c116765895d9aed3f4380807f475ccaf99661a0e609a534ac9cad67e2c,pressure_on_carrier,Bounded backward search discovered a reusable executable plan from the typed target contract.
atlas_scale_receiver_isolation_candidate_support_a_v0,receiver_isolation_candidate,True,False,max_depth=4.max_branching=6,supported,handwired,compiler_reachable,,20,False,0,"{'enabled': True, 'hits': 14, 'local_hits': 0, 'shared_hits': 14, 'misses': 14, 'disabled': 0, 'bypassed': 0}",8e376d901471f51f334d3ec21136aec678b4f438a1ae248eb26efa600d01d618,support_arrival_relation,Bounded backward search discovered a reusable executable plan from the typed target contract.
atlas_scale_receiver_isolation_candidate_support_b_v0,receiver_isolation_candidate,True,False,max_depth=4.max_branching=6,supported,handwired,compiler_reachable,,20,False,0,"{'enabled': True, 'hits': 14, 'local_hits': 0, 'shared_hits': 14, 'misses': 14, 'disabled': 0, 'bypassed': 0}",9bf8908a6d768c13060be2a29dcedb4e8f7e7f20b70f3f118a156053f7520bbb,support_arrival_relation,Bounded backward search discovered a reusable executable plan from the typed target contract.
atlas_scale_switch_frequency_switch_a_v0,switch_frequency,True,False,max_depth=4.max_branching=6,supported,handwired,compiler_reachable,,0,True,0,"{'enabled': True, 'hits': 16, 'local_hits': 0, 'shared_hits': 16, 'misses': 12, 'disabled': 0, 'bypassed': 0}",b0e45936b3bedbcd4babaf3016ca28949a91821035619d8a20e0a70b5d14bbc6,switch_of_play,Bounded backward search discovered a reusable executable plan from the typed target contract.
atlas_scale_switch_frequency_switch_b_v0,switch_frequency,True,False,max_depth=4.max_branching=6,supported,handwired,compiler_reachable,,0,True,0,"{'enabled': True, 'hits': 16, 'local_hits': 0, 'shared_hits': 16, 'misses': 12, 'disabled': 0, 'bypassed': 0}",6d6abe3626eb1e9c0eb7da6d66f4fea0eeecf6974e2650879fed21a3106cf043,switch_of_play,Bounded backward search discovered a reusable executable plan from the typed target contract.
atlas_scale_time_to_location_time_to_arrival_a_v0,time_to_location,True,False,max_depth=4.max_branching=6,supported,handwired,compiler_reachable,,20,False,0,"{'enabled': True, 'hits': 15, 'local_hits': 0, 'shared_hits': 15, 'misses': 13, 'disabled': 0, 'bypassed': 0}",da89c81911ebb0ef02f886b11895ce3cf5071945dda39818e6fa614a08668904,time_to_arrival,Bounded backward search discovered a reusable executable plan from the typed target contract.
atlas_scale_time_to_location_time_to_arrival_b_v0,time_to_location,True,False,max_depth=4.max_branching=6,supported,handwired,compiler_reachable,,20,False,0,"{'enabled': True, 'hits': 14, 'local_hits': 0, 'shared_hits': 14, 'misses': 14, 'disabled': 0, 'bypassed': 0}",c7c0812fa7161c7d74b19ec1bf57ab8b733e98e5ba56ff1cce00194bab6c1317,time_to_arrival,Bounded backward search discovered a reusable executable plan from the typed target contract.
atlas_scale_possession_loss_anchor_transition_a_v0,possession_loss_anchor,True,False,max_depth=4.max_branching=6,supported,handwired,compiler_reachable,,20,False,0,"{'enabled': True, 'hits': 0, 'local_hits': 0, 'shared_hits': 0, 'misses': 14, 'disabled': 0, 'bypassed': 0}",5edd55ec7c18fbcdd0e71bc88824cd9aafab37e9a57a527b99872efe17326a62,transition_anchor,Bounded backward search discovered a reusable executable plan from the typed target contract.
atlas_scale_possession_loss_anchor_transition_b_v0,possession_loss_anchor,True,False,max_depth=4.max_branching=6,supported,handwired,compiler_reachable,,20,False,0,"{'enabled': True, 'hits': 0, 'local_hits': 0, 'shared_hits': 0, 'misses': 14, 'disabled': 0, 'bypassed': 0}",d021dcd3c73087c4f827097a5b575b7a1ef863e22a4d21ccd941908e96133bde,transition_anchor,Bounded backward search discovered a reusable executable plan from the typed target contract.
atlas_scale_attacking_transition_window_transition_outcome_a_v0,attacking_transition_window,True,False,max_depth=4.max_branching=6,supported,handwired,compiler_reachable,,20,False,0,"{'enabled': True, 'hits': 14, 'local_hits': 0, 'shared_hits': 14, 'misses': 14, 'disabled': 0, 'bypassed': 0}",685c57c43dbf2c4d4a91c1e86ff6f6445592e7e7dd979c2b233b72e82af8b439,outcome_window,Bounded backward search discovered a reusable executable plan from the typed target contract.
atlas_scale_attacking_transition_window_transition_outcome_b_v0,attacking_transition_window,True,False,max_depth=4.max_branching=6,supported,handwired,compiler_reachable,,20,False,0,"{'enabled': True, 'hits': 14, 'local_hits': 0, 'shared_hits': 14, 'misses': 14, 'disabled': 0, 'bypassed': 0}",8891c8f0f86970bc388819f55a1759822950f66bcc67c9127ac38c6c8876c418,outcome_window,Bounded backward search discovered a reusable executable plan from the typed target contract.
atlas_scale_hold_width_candidate_velocity_a_v0,hold_width_candidate,True,False,max_depth=4.max_branching=6,supported,handwired,compiler_reachable,,20,False,0,"{'enabled': True, 'hits': 14, 'local_hits': 0, 'shared_hits': 14, 'misses': 14, 'disabled': 0, 'bypassed': 0}",dc165e7a8fbd107eb4dcd98e27137574c1ee93ee9b30e6fac82d6da7366f4c4e,velocity,Bounded backward search discovered a reusable executable plan from the typed target contract.
atlas_scale_hold_width_candidate_velocity_b_v0,hold_width_candidate,True,False,max_depth=4.max_branching=6,supported,handwired,compiler_reachable,,20,False,0,"{'enabled': True, 'hits': 14, 'local_hits': 0, 'shared_hits': 14, 'misses': 14, 'disabled': 0, 'bypassed': 0}",5e6ad465a3a1a663821f0aa0ca304adbf010807c74427400c0f5278d4df369a2,velocity,Bounded backward search discovered a reusable executable plan from the typed target contract.
atlas_scale_through_ball_candidate_action_anchor_a_v0,through_ball_candidate,True,False,max_depth=4.max_branching=6,supported,handwired,compiler_reachable,,20,False,0,"{'enabled': True, 'hits': 14, 'local_hits': 0, 'shared_hits': 14, 'misses': 0, 'disabled': 0, 'bypassed': 0}",3d638034faa55c907d5ce657343becd5a799400a4fc1bad3672e317be1e9eb30,action_event_anchor,Bounded backward search discovered a reusable executable plan from the typed target contract.
atlas_scale_through_ball_candidate_action_anchor_b_v0,through_ball_candidate,True,False,max_depth=4.max_branching=6,supported,handwired,compiler_reachable,,20,False,0,"{'enabled': True, 'hits': 14, 'local_hits': 0, 'shared_hits': 14, 'misses': 0, 'disabled': 0, 'bypassed': 0}",9f0d86dcd90f06c4f5d819cf0c8d2f98fdf8f33c3e4215d0b7fb4f7bd88f59f3,action_event_anchor,Bounded backward search discovered a reusable executable plan from the typed target contract.
atlas_scale_central_progression_sequence_action_chain_a_v0,central_progression_sequence,True,True,max_depth=4.max_branching=6,supported,handwired,compiler_reachable,,20,False,0,"{'enabled': True, 'hits': 28, 'local_hits': 0, 'shared_hits': 28, 'misses': 0, 'disabled': 0, 'bypassed': 0}",5159a8848130dcc414d2f9e334dfa8ef64fc323109b990cf92c11b3263f0c216,action_chain,Bounded backward search discovered a reusable executable plan from the typed target contract.
atlas_scale_central_progression_sequence_action_chain_b_v0,central_progression_sequence,True,True,max_depth=4.max_branching=6,supported,handwired,compiler_reachable,,20,False,0,"{'enabled': True, 'hits': 28, 'local_hits': 0, 'shared_hits': 28, 'misses': 0, 'disabled': 0, 'bypassed': 0}",37113b9a3742b57e73668a9dddb075b64ac5705bff32c5295adf18a1a6b90f28,action_chain,Bounded backward search discovered a reusable executable plan from the typed target contract.
atlas_scale_carry_beyond_unit_carry_a_v0,carry_beyond_unit,True,False,max_depth=4.max_branching=6,supported,handwired,compiler_reachable,,20,False,0,"{'enabled': True, 'hits': 28, 'local_hits': 0, 'shared_hits': 28, 'misses': 0, 'disabled': 0, 'bypassed': 0}",1eb57fe8a294c76ee66a6913a03f0066e2f14e9cfe02ee33ace23a0d561dea6f,carry_episode,Bounded backward search discovered a reusable executable plan from the typed target contract.
atlas_scale_carry_beyond_unit_carry_b_v0,carry_beyond_unit,True,False,max_depth=4.max_branching=6,supported,handwired,compiler_reachable,,20,False,0,"{'enabled': True, 'hits': 28, 'local_hits': 0, 'shared_hits': 28, 'misses': 0, 'disabled': 0, 'bypassed': 0}",0e3b5c6be1eb0c25ee069bc961cf5462cfa320a9ce2f8c0d07da28804d72bfd1,carry_episode,Bounded backward search discovered a reusable executable plan from the typed target contract.
atlas_scale_pressure_change_after_carry_pressure_change_a_v0,pressure_change_after,True,True,max_depth=4.max_branching=6,supported,handwired,compiler_reachable,,2,False,0,"{'enabled': True, 'hits': 112, 'local_hits': 14, 'shared_hits': 98, 'misses': 0, 'disabled': 0, 'bypassed': 0}",eb48965659d862bfa47b62c86973c556823e436b26c8d99b096e1fb871a7f8cf,join_episode_sets,Bounded backward search discovered a reusable executable plan from the typed target contract.
atlas_scale_pressure_change_after_carry_pressure_change_b_v0,pressure_change_after,True,True,max_depth=4.max_branching=6,supported,handwired,compiler_reachable,,2,False,0,"{'enabled': True, 'hits': 112, 'local_hits': 14, 'shared_hits': 98, 'misses': 0, 'disabled': 0, 'bypassed': 0}",ae0c33f73e0e0a3fe4131a1f9336b077f6ad467e0b4d8868d7cc69c525655c0f,join_episode_sets,Bounded backward search discovered a reusable executable plan from the typed target contract.
atlas_scale_team_length_compactness_a_v0,team_length,True,False,max_depth=4.max_branching=6,supported,handwired,compiler_reachable,,20,False,0,"{'enabled': True, 'hits': 28, 'local_hits': 0, 'shared_hits': 28, 'misses': 0, 'disabled': 0, 'bypassed': 0}",75f9696dfaf4a5039f5e603dd0bff10fc830a243b0298ea0fade5d97e0112aef,team_compactness,Bounded backward search discovered a reusable executable plan from the typed target contract.
atlas_scale_team_length_compactness_b_v0,team_length,True,False,max_depth=4.max_branching=6,supported,handwired,compiler_reachable,,20,False,0,"{'enabled': True, 'hits': 28, 'local_hits': 0, 'shared_hits': 28, 'misses': 0, 'disabled': 0, 'bypassed': 0}",0f70df1c9851a65dd7ff6be4bfbe038340bfad92f9e7d57c4aa6c6de85729049,team_compactness,Bounded backward search discovered a reusable executable plan from the typed target contract.
atlas_scale_line_state_change_after_compactness_change_a_v0,line_state_change_after,True,True,max_depth=4.max_branching=6,supported,handwired,compiler_reachable,,20,False,0,"{'enabled': True, 'hits': 56, 'local_hits': 0, 'shared_hits': 56, 'misses': 0, 'disabled': 0, 'bypassed': 0}",d484d58b63338004057047f8453e403731d4466403cac853e2406142539847d6,change_across_anchor,Bounded backward search discovered a reusable executable plan from the typed target contract.
atlas_scale_line_state_change_after_compactness_change_b_v0,line_state_change_after,True,True,max_depth=4.max_branching=6,supported,handwired,compiler_reachable,,20,False,0,"{'enabled': True, 'hits': 56, 'local_hits': 0, 'shared_hits': 56, 'misses': 0, 'disabled': 0, 'bypassed': 0}",93159c55714d3868083d6f063ee92630e62baa0184440ffabf6b79366a4bf021,change_across_anchor,Bounded backward search discovered a reusable executable plan from the typed target contract.
atlas_scale_receive_between_units_controlled_pass_a_v0,receive_between_units,True,False,max_depth=4.max_branching=6,supported,handwired,compiler_reachable,,20,False,0,"{'enabled': True, 'hits': 14, 'local_hits': 0, 'shared_hits': 14, 'misses': 0, 'disabled': 0, 'bypassed': 0}",57bff33eed3e5b574d13c12a7b3be5d3b95c185352fd28a982ed07330fe4cb30,controlled_pass_episode,Bounded backward search discovered a reusable executable plan from the typed target contract.
atlas_scale_receive_between_units_controlled_pass_b_v0,receive_between_units,True,False,max_depth=4.max_branching=6,supported,handwired,compiler_reachable,,20,False,0,"{'enabled': True, 'hits': 14, 'local_hits': 0, 'shared_hits': 14, 'misses': 0, 'disabled': 0, 'bypassed': 0}",dc31da854670e5bf4a89b3ab783511bd3510b51af455335b0ac05329d8ec8e3b,controlled_pass_episode,Bounded backward search discovered a reusable executable plan from the typed target contract.
atlas_scale_distance_to_goal_distance_a_v0,distance_to_goal,True,False,max_depth=4.max_branching=6,supported,handwired,compiler_reachable,,20,False,0,"{'enabled': True, 'hits': 28, 'local_hits': 0, 'shared_hits': 28, 'misses': 0, 'disabled': 0, 'bypassed': 0}",1283cb11fd448c0e607c57ab6cfd9b1910884aaac7cd618cc2888a36276f63d6,pairwise_distance,Bounded backward search discovered a reusable executable plan from the typed target contract.
atlas_scale_distance_to_goal_distance_b_v0,distance_to_goal,True,False,max_depth=4.max_branching=6,supported,handwired,compiler_reachable,,20,False,0,"{'enabled': True, 'hits': 28, 'local_hits': 0, 'shared_hits': 28, 'misses': 0, 'disabled': 0, 'bypassed': 0}",0cec283e1e9d135dcc0ea72fa1199946b868c34de9387c70ad0d7a26d2b71759,pairwise_distance,Bounded backward search discovered a reusable executable plan from the typed target contract.
atlas_scale_line_drop_episode_line_a_v0,line_drop_episode,True,False,max_depth=4.max_branching=6,supported,handwired,compiler_reachable,,20,False,0,"{'enabled': True, 'hits': 28, 'local_hits': 0, 'shared_hits': 28, 'misses': 0, 'disabled': 0, 'bypassed': 0}",e839a09efb9ffb381fcf948807f94cbfef3702714321b7d05d5cfcf1fe3f5942,multi_line_model,Bounded backward search discovered a reusable executable plan from the typed target contract.
atlas_scale_line_drop_episode_line_b_v0,line_drop_episode,True,False,max_depth=4.max_branching=6,supported,handwired,compiler_reachable,,20,False,0,"{'enabled': True, 'hits': 28, 'local_hits': 0, 'shared_hits': 28, 'misses': 0, 'disabled': 0, 'bypassed': 0}",3e6f05b47ff7be52b815f65db635a9259f220885922b6dd28aa9cc3c27621cc0,defensive_line_model,Bounded backward search discovered a reusable executable plan from the typed target contract.
atlas_scale_numerical_inferiority_episode_local_number_a_v0,numerical_inferiority_episode,True,False,max_depth=4.max_branching=6,supported,handwired,compiler_reachable,,20,False,0,"{'enabled': True, 'hits': 28, 'local_hits': 0, 'shared_hits': 28, 'misses': 0, 'disabled': 0, 'bypassed': 0}",90ede731ae5a82995886e09701f529966b64fe3217b996b8b2738bc37b393cf7,local_number_relation,Bounded backward search discovered a reusable executable plan from the typed target contract.
atlas_scale_numerical_inferiority_episode_local_number_b_v0,numerical_inferiority_episode,True,False,max_depth=4.max_branching=6,supported,handwired,compiler_reachable,,20,False,0,"{'enabled': True, 'hits': 28, 'local_hits': 0, 'shared_hits': 28, 'misses': 0, 'disabled': 0, 'bypassed': 0}",8593d12d17c9ebbb2de695d32266d8b10815dcc15201e15281d9343df44d3464,local_number_relation,Bounded backward search discovered a reusable executable plan from the typed target contract.
atlas_scale_nearest_defender_relation_pressure_a_v0,nearest_defender_relation,True,False,max_depth=4.max_branching=6,supported,handwired,compiler_reachable,,20,False,0,"{'enabled': True, 'hits': 28, 'local_hits': 0, 'shared_hits': 28, 'misses': 0, 'disabled': 0, 'bypassed': 0}",36f2828ce9a6dc1851458d877ab67ab3ae499b885d1247873d18f2e53496ca79,pressure_on_carrier,Bounded backward search discovered a reusable executable plan from the typed target contract.
atlas_scale_nearest_defender_relation_pressure_b_v0,nearest_defender_relation,True,False,max_depth=4.max_branching=6,supported,handwired,compiler_reachable,,20,False,0,"{'enabled': True, 'hits': 28, 'local_hits': 0, 'shared_hits': 28, 'misses': 0, 'disabled': 0, 'bypassed': 0}",d6958ae0787733e320df403b88983ff6d320afda34d4df6f0426a0649c519e45,pressure_on_carrier,Bounded backward search discovered a reusable executable plan from the typed target contract.
atlas_scale_underload_relation_support_a_v0,underload_relation,True,False,max_depth=4.max_branching=6,supported,handwired,compiler_reachable,,20,False,0,"{'enabled': True, 'hits': 28, 'local_hits': 0, 'shared_hits': 28, 'misses': 0, 'disabled': 0, 'bypassed': 0}",eadc5f98eb6aecb0e8b1c58b7839db2fb2fdab404b6218ee1e23e98b3b2d39d6,support_arrival_relation,Bounded backward search discovered a reusable executable plan from the typed target contract.
atlas_scale_underload_relation_support_b_v0,underload_relation,True,False,max_depth=4.max_branching=6,supported,handwired,compiler_reachable,,20,False,0,"{'enabled': True, 'hits': 28, 'local_hits': 0, 'shared_hits': 28, 'misses': 0, 'disabled': 0, 'bypassed': 0}",c9770292540c97e26c776d7c09234cccc9be586d625dff5ec4f2ae54e33638fb,support_arrival_relation,Bounded backward search discovered a reusable executable plan from the typed target contract.
atlas_scale_switch_of_play_action_switch_a_v0,switch_of_play_action,True,False,max_depth=4.max_branching=6,supported,handwired,compiler_reachable,,0,True,0,"{'enabled': True, 'hits': 28, 'local_hits': 0, 'shared_hits': 28, 'misses': 0, 'disabled': 0, 'bypassed': 0}",ac01b832dad821fcf92ca24f7b99e608496df453bc796c71b0a2d0f527074d9b,switch_of_play,Bounded backward search discovered a reusable executable plan from the typed target contract.
atlas_scale_switch_of_play_action_switch_b_v0,switch_of_play_action,True,False,max_depth=4.max_branching=6,supported,handwired,compiler_reachable,,0,True,0,"{'enabled': True, 'hits': 28, 'local_hits': 0, 'shared_hits': 28, 'misses': 0, 'disabled': 0, 'bypassed': 0}",4d7ace8942fc8eb05a307becfc21c26b05afa13f1583d58888b2351bccf50ca0,switch_of_play,Bounded backward search discovered a reusable executable plan from the typed target contract.
atlas_scale_regain_location_transition_a_v0,regain_location,True,False,max_depth=4.max_branching=6,supported,handwired,compiler_reachable,,20,False,0,"{'enabled': True, 'hits': 14, 'local_hits': 0, 'shared_hits': 14, 'misses': 0, 'disabled': 0, 'bypassed': 0}",d3c5cae5bde08d1352deb80e3caf048fcfb607f345d592345cd7d1514791de11,transition_anchor,Bounded backward search discovered a reusable executable plan from the typed target contract.
atlas_scale_regain_location_transition_b_v0,regain_location,True,False,max_depth=4.max_branching=6,supported,handwired,compiler_reachable,,20,False,0,"{'enabled': True, 'hits': 14, 'local_hits': 0, 'shared_hits': 14, 'misses': 0, 'disabled': 0, 'bypassed': 0}",55ffd5388b97503cc54f22e208744e6b10219afbc538c9e0c32dd4a4f428c9ab,transition_anchor,Bounded backward search discovered a reusable executable plan from the typed target contract.
atlas_scale_possession_retained_for_transition_outcome_a_v0,possession_retained_for,True,False,max_depth=4.max_branching=6,supported,handwired,compiler_reachable,,20,False,0,"{'enabled': True, 'hits': 28, 'local_hits': 0, 'shared_hits': 28, 'misses': 0, 'disabled': 0, 'bypassed': 0}",a20f62b241f51bf01ef8cdc14eedb6bda15cced7d0a182ed350e979cbb19e68f,outcome_window,Bounded backward search discovered a reusable executable plan from the typed target contract.
